id,node_name,resource_name,value,unit,pos_x,pos_y,pos_z,timestamp,time_of_collection,seconds_in_day,timestamp_unix,time_of_collection_unix,relative_position
30583,SGoAs2,illuminance at SGoAs2,92,lux,2.4,13.55,0,04-01-2016 07:35,04-01-2016 07:39,27598,1459488935,1459489198,office A
30584,SGoAs1,illuminance at SGoAs1,124,lux,2.4,11.55,0,04-01-2016 07:34,04-01-2016 07:39,27598,1459488848,1459489198,office A
30585,SGoBs5,illuminance at SGoBs5,132,lux,2.4,4.05,0,04-01-2016 07:57,04-01-2016 07:59,28798,1459490238,1459490398,office B
30586,SGoBs4,illuminance at SGoBs4,128,lux,2.4,2.05,0,04-01-2016 07:56,04-01-2016 07:59,28798,1459490216,1459490398,office B
30587,SGoAs6,illuminance at SGoAs6,135,lux,2.4,9.05,1.45,04-01-2016 07:59,04-01-2016 07:59,28798,1459490363,1459490398,office A
30588,SGoAs5,illuminance at SGoAs5,160,lux,2.4,11.55,3.9,04-01-2016 07:58,04-01-2016 07:59,28798,1459490329,1459490398,office A
30589,SGoAs4,illuminance at SGoAs4,127,lux,2.4,13.55,3.9,04-01-2016 07:57,04-01-2016 07:59,28799,1459490271,1459490399,office A
30590,SGoAs3,illuminance at SGoAs3,157,lux,2.4,17.6,1.45,04-01-2016 07:54,04-01-2016 07:59,28799,1459490094,1459490399,office A
30591,SGoAs2,illuminance at SGoAs2,101,lux,2.4,13.55,0,04-01-2016 07:56,04-01-2016 07:59,28799,1459490198,1459490399,office A
30592,SGoAs1,illuminance at SGoAs1,128,lux,2.4,11.55,0,04-01-2016 07:57,04-01-2016 07:59,28799,1459490243,1459490399,office A
30593,SGoBs5,illuminance at SGoBs5,134,lux,2.4,4.05,0,04-01-2016 08:15,04-01-2016 08:19,29999,1459491330,1459491599,office B
30594,SGoBs4,illuminance at SGoBs4,134,lux,2.4,2.05,0,04-01-2016 08:14,04-01-2016 08:19,29999,1459491285,1459491599,office B
30595,SGoAs6,illuminance at SGoAs6,140,lux,2.4,9.05,1.45,04-01-2016 08:17,04-01-2016 08:19,29999,1459491464,1459491599,office A
30596,SGoAs5,illuminance at SGoAs5,161,lux,2.4,11.55,3.9,04-01-2016 08:16,04-01-2016 08:19,29999,1459491395,1459491599,office A
30597,SGoAs4,illuminance at SGoAs4,131,lux,2.4,13.55,3.9,04-01-2016 08:17,04-01-2016 08:20,30000,1459491430,1459491600,office A
30598,SGoAs3,illuminance at SGoAs3,165,lux,2.4,17.6,1.45,04-01-2016 08:17,04-01-2016 08:20,30000,1459491460,1459491600,office A
30599,SGoAs2,illuminance at SGoAs2,111,lux,2.4,13.55,0,04-01-2016 08:18,04-01-2016 08:20,30000,1459491493,1459491600,office A
30600,SGoAs1,illuminance at SGoAs1,130,lux,2.4,11.55,0,04-01-2016 08:16,04-01-2016 08:20,30000,1459491364,1459491600,office A
30601,SGoBs5,illuminance at SGoBs5,148,lux,2.4,4.05,0,04-01-2016 08:34,04-01-2016 08:40,31200,1459492464,1459492800,office B
30602,SGoBs4,illuminance at SGoBs4,150,lux,2.4,2.05,0,04-01-2016 08:38,04-01-2016 08:40,31200,1459492720,1459492800,office B
30603,SGoAs6,illuminance at SGoAs6,147,lux,2.4,9.05,1.45,04-01-2016 08:38,04-01-2016 08:40,31200,1459492699,1459492800,office A
30604,SGoAs5,illuminance at SGoAs5,168,lux,2.4,11.55,3.9,04-01-2016 08:37,04-01-2016 08:40,31200,1459492643,1459492800,office A
30605,SGoAs4,illuminance at SGoAs4,155,lux,2.4,13.55,3.9,04-01-2016 08:36,04-01-2016 08:40,31200,1459492603,1459492800,office A
30606,SGoAs3,illuminance at SGoAs3,174,lux,2.4,17.6,1.45,04-01-2016 08:33,04-01-2016 08:40,31201,1459492424,1459492801,office A
30607,SGoAs2,illuminance at SGoAs2,147,lux,2.4,13.55,0,04-01-2016 08:38,04-01-2016 08:40,31201,1459492702,1459492801,office A
30608,SGoAs1,illuminance at SGoAs1,137,lux,2.4,11.55,0,04-01-2016 08:37,04-01-2016 08:40,31201,1459492639,1459492801,office A
30609,SGoBs5,illuminance at SGoBs5,137,lux,2.4,4.05,0,04-01-2016 08:58,04-01-2016 09:00,32401,1459493883,1459494001,office B
30610,SGoBs4,illuminance at SGoBs4,158,lux,2.4,2.05,0,04-01-2016 08:54,04-01-2016 09:00,32401,1459493691,1459494001,office B
30611,SGoAs6,illuminance at SGoAs6,177,lux,2.4,9.05,1.45,04-01-2016 08:53,04-01-2016 09:00,32401,1459493610,1459494001,office A
30612,SGoAs5,illuminance at SGoAs5,200,lux,2.4,11.55,3.9,04-01-2016 08:55,04-01-2016 09:00,32401,1459493758,1459494001,office A
30613,SGoAs4,illuminance at SGoAs4,194,lux,2.4,13.55,3.9,04-01-2016 08:57,04-01-2016 09:00,32401,1459493863,1459494001,office A
30614,SGoAs3,illuminance at SGoAs3,231,lux,2.4,17.6,1.45,04-01-2016 08:57,04-01-2016 09:00,32402,1459493827,1459494002,office A
30615,SGoAs2,illuminance at SGoAs2,182,lux,2.4,13.55,0,04-01-2016 08:55,04-01-2016 09:00,32402,1459493739,1459494002,office A
30616,SGoAs1,illuminance at SGoAs1,161,lux,2.4,11.55,0,04-01-2016 08:51,04-01-2016 09:00,32402,1459493514,1459494002,office A
30617,SGoBs5,illuminance at SGoBs5,160,lux,2.4,4.05,0,04-01-2016 09:17,04-01-2016 09:20,33602,1459495027,1459495202,office B
30618,SGoBs4,illuminance at SGoBs4,204,lux,2.4,2.05,0,04-01-2016 09:18,04-01-2016 09:20,33602,1459495082,1459495202,office B
30619,SGoAs6,illuminance at SGoAs6,325,lux,2.4,9.05,1.45,04-01-2016 09:13,04-01-2016 09:20,33602,1459494810,1459495202,office A
30620,SGoAs5,illuminance at SGoAs5,235,lux,2.4,11.55,3.9,04-01-2016 09:16,04-01-2016 09:20,33602,1459494999,1459495202,office A
30621,SGoAs4,illuminance at SGoAs4,500,lux,2.4,13.55,3.9,04-01-2016 09:17,04-01-2016 09:20,33602,1459495059,1459495202,office A
30622,SGoAs3,illuminance at SGoAs3,575,lux,2.4,17.6,1.45,04-01-2016 09:17,04-01-2016 09:20,33603,1459495050,1459495203,office A
30623,SGoAs2,illuminance at SGoAs2,458,lux,2.4,13.55,0,04-01-2016 09:13,04-01-2016 09:20,33603,1459494829,1459495203,office A
30624,SGoAs1,illuminance at SGoAs1,225,lux,2.4,11.55,0,04-01-2016 09:16,04-01-2016 09:20,33603,1459495012,1459495203,office A
30625,SGoBs5,illuminance at SGoBs5,145,lux,2.4,4.05,0,04-01-2016 09:38,04-01-2016 09:40,34803,1459496301,1459496403,office B
30626,SGoBs4,illuminance at SGoBs4,205,lux,2.4,2.05,0,04-01-2016 09:33,04-01-2016 09:40,34803,1459496002,1459496403,office B
30627,SGoAs6,illuminance at SGoAs6,214,lux,2.4,9.05,1.45,04-01-2016 09:39,04-01-2016 09:40,34803,1459496376,1459496403,office A
30628,SGoAs5,illuminance at SGoAs5,234,lux,2.4,11.55,3.9,04-01-2016 09:38,04-01-2016 09:40,34803,1459496332,1459496403,office A
30629,SGoAs4,illuminance at SGoAs4,365,lux,2.4,13.55,3.9,04-01-2016 09:33,04-01-2016 09:40,34803,1459496005,1459496403,office A
30630,SGoAs3,illuminance at SGoAs3,292,lux,2.4,17.6,1.45,04-01-2016 09:39,04-01-2016 09:40,34804,1459496342,1459496404,office A
30631,SGoAs2,illuminance at SGoAs2,384,lux,2.4,13.55,0,04-01-2016 09:34,04-01-2016 09:40,34804,1459496054,1459496404,office A
30632,SGoAs1,illuminance at SGoAs1,200,lux,2.4,11.55,0,04-01-2016 09:38,04-01-2016 09:40,34804,1459496329,1459496404,office A
30633,SGoBs5,illuminance at SGoBs5,154,lux,2.4,4.05,0,04-01-2016 09:57,04-01-2016 10:00,36004,1459497436,1459497604,office B
30634,SGoBs4,illuminance at SGoBs4,194,lux,2.4,2.05,0,04-01-2016 09:57,04-01-2016 10:00,36004,1459497432,1459497604,office B
30635,SGoAs6,illuminance at SGoAs6,187,lux,2.4,9.05,1.45,04-01-2016 09:58,04-01-2016 10:00,36004,1459497480,1459497604,office A
30636,SGoAs5,illuminance at SGoAs5,207,lux,2.4,11.55,3.9,04-01-2016 09:55,04-01-2016 10:00,36004,1459497345,1459497604,office A
30637,SGoAs4,illuminance at SGoAs4,210,lux,2.4,13.55,3.9,04-01-2016 09:54,04-01-2016 10:00,36004,1459497294,1459497604,office A
30638,SGoAs3,illuminance at SGoAs3,242,lux,2.4,17.6,1.45,04-01-2016 09:57,04-01-2016 10:00,36005,1459497437,1459497605,office A
30639,SGoAs2,illuminance at SGoAs2,208,lux,2.4,13.55,0,04-01-2016 09:57,04-01-2016 10:00,36005,1459497437,1459497605,office A
30640,SGoAs1,illuminance at SGoAs1,175,lux,2.4,11.55,0,04-01-2016 09:56,04-01-2016 10:00,36005,1459497369,1459497605,office A
30641,SGoBs5,illuminance at SGoBs5,154,lux,2.4,4.05,0,04-01-2016 10:19,04-01-2016 10:20,37205,1459498782,1459498805,office B
30642,SGoBs4,illuminance at SGoBs4,188,lux,2.4,2.05,0,04-01-2016 10:18,04-01-2016 10:20,37205,1459498698,1459498805,office B
30643,SGoAs6,illuminance at SGoAs6,181,lux,2.4,9.05,1.45,04-01-2016 10:14,04-01-2016 10:20,37205,1459498487,1459498805,office A
30644,SGoAs5,illuminance at SGoAs5,191,lux,2.4,11.55,3.9,04-01-2016 10:15,04-01-2016 10:20,37205,1459498525,1459498805,office A
30645,SGoAs4,illuminance at SGoAs4,204,lux,2.4,13.55,3.9,04-01-2016 10:17,04-01-2016 10:20,37205,1459498644,1459498805,office A
30646,SGoAs3,illuminance at SGoAs3,234,lux,2.4,17.6,1.45,04-01-2016 10:17,04-01-2016 10:20,37206,1459498649,1459498806,office A
30647,SGoAs2,illuminance at SGoAs2,180,lux,2.4,13.55,0,04-01-2016 10:15,04-01-2016 10:20,37206,1459498529,1459498806,office A
30648,SGoAs1,illuminance at SGoAs1,161,lux,2.4,11.55,0,04-01-2016 10:15,04-01-2016 10:20,37206,1459498556,1459498806,office A
30649,SGoBs5,illuminance at SGoBs5,167,lux,2.4,4.05,0,04-01-2016 10:37,04-01-2016 10:40,38406,1459499860,1459500006,office B
30650,SGoBs4,illuminance at SGoBs4,200,lux,2.4,2.05,0,04-01-2016 10:37,04-01-2016 10:40,38406,1459499866,1459500006,office B
30651,SGoAs6,illuminance at SGoAs6,201,lux,2.4,9.05,1.45,04-01-2016 10:38,04-01-2016 10:40,38406,1459499892,1459500006,office A
30652,SGoAs5,illuminance at SGoAs5,232,lux,2.4,11.55,3.9,04-01-2016 10:34,04-01-2016 10:40,38406,1459499653,1459500006,office A
30653,SGoAs4,illuminance at SGoAs4,265,lux,2.4,13.55,3.9,04-01-2016 10:38,04-01-2016 10:40,38406,1459499920,1459500006,office A
30654,SGoAs3,illuminance at SGoAs3,292,lux,2.4,17.6,1.45,04-01-2016 10:37,04-01-2016 10:40,38406,1459499838,1459500006,office A
30655,SGoAs2,illuminance at SGoAs2,240,lux,2.4,13.55,0,04-01-2016 10:37,04-01-2016 10:40,38407,1459499850,1459500007,office A
30656,SGoAs1,illuminance at SGoAs1,200,lux,2.4,11.55,0,04-01-2016 10:36,04-01-2016 10:40,38407,1459499809,1459500007,office A
30657,SGoBs5,illuminance at SGoBs5,182,lux,2.4,4.05,0,04-01-2016 10:56,04-01-2016 11:00,39607,1459500997,1459501207,office B
30658,SGoBs4,illuminance at SGoBs4,245,lux,2.4,2.05,0,04-01-2016 10:54,04-01-2016 11:00,39607,1459500882,1459501207,office B
30659,SGoAs6,illuminance at SGoAs6,231,lux,2.4,9.05,1.45,04-01-2016 10:59,04-01-2016 11:00,39607,1459501167,1459501207,office A
30660,SGoAs5,illuminance at SGoAs5,242,lux,2.4,11.55,3.9,04-01-2016 10:59,04-01-2016 11:00,39607,1459501171,1459501207,office A
30661,SGoAs4,illuminance at SGoAs4,290,lux,2.4,13.55,3.9,04-01-2016 10:59,04-01-2016 11:00,39607,1459501181,1459501207,office A
30662,SGoAs3,illuminance at SGoAs3,304,lux,2.4,17.6,1.45,04-01-2016 10:53,04-01-2016 11:00,39607,1459500823,1459501207,office A
30663,SGoAs2,illuminance at SGoAs2,307,lux,2.4,13.55,0,04-01-2016 10:59,04-01-2016 11:00,39608,1459501142,1459501208,office A
30664,SGoAs1,illuminance at SGoAs1,214,lux,2.4,11.55,0,04-01-2016 10:55,04-01-2016 11:00,39608,1459500935,1459501208,office A
30665,SGoBs5,illuminance at SGoBs5,181,lux,2.4,4.05,0,04-01-2016 11:19,04-01-2016 11:20,40808,1459502352,1459502408,office B
30666,SGoBs4,illuminance at SGoBs4,251,lux,2.4,2.05,0,04-01-2016 11:12,04-01-2016 11:20,40808,1459501961,1459502408,office B
30667,SGoAs6,illuminance at SGoAs6,237,lux,2.4,9.05,1.45,04-01-2016 11:18,04-01-2016 11:20,40808,1459502317,1459502408,office A
30668,SGoAs5,illuminance at SGoAs5,238,lux,2.4,11.55,3.9,04-01-2016 11:19,04-01-2016 11:20,40808,1459502363,1459502408,office A
30669,SGoAs4,illuminance at SGoAs4,282,lux,2.4,13.55,3.9,04-01-2016 11:19,04-01-2016 11:20,40808,1459502375,1459502408,office A
30670,SGoAs3,illuminance at SGoAs3,352,lux,2.4,17.6,1.45,04-01-2016 11:17,04-01-2016 11:20,40808,1459502250,1459502408,office A
30671,SGoAs2,illuminance at SGoAs2,310,lux,2.4,13.55,0,04-01-2016 11:18,04-01-2016 11:20,40809,1459502330,1459502409,office A
30672,SGoAs1,illuminance at SGoAs1,224,lux,2.4,11.55,0,04-01-2016 11:16,04-01-2016 11:20,40809,1459502200,1459502409,office A
30673,SGoBs5,illuminance at SGoBs5,164,lux,2.4,4.05,0,04-01-2016 11:39,04-01-2016 11:40,42009,1459503565,1459503609,office B
30674,SGoBs4,illuminance at SGoBs4,210,lux,2.4,2.05,0,04-01-2016 11:32,04-01-2016 11:40,42009,1459503179,1459503609,office B
30675,SGoAs6,illuminance at SGoAs6,191,lux,2.4,9.05,1.45,04-01-2016 11:38,04-01-2016 11:40,42009,1459503484,1459503609,office A
30676,SGoAs5,illuminance at SGoAs5,234,lux,2.4,11.55,3.9,04-01-2016 11:34,04-01-2016 11:40,42009,1459503258,1459503609,office A
30677,SGoAs4,illuminance at SGoAs4,252,lux,2.4,13.55,3.9,04-01-2016 11:34,04-01-2016 11:40,42009,1459503293,1459503609,office A
30678,SGoAs3,illuminance at SGoAs3,284,lux,2.4,17.6,1.45,04-01-2016 11:34,04-01-2016 11:40,42009,1459503299,1459503609,office A
30679,SGoAs2,illuminance at SGoAs2,247,lux,2.4,13.55,0,04-01-2016 11:35,04-01-2016 11:40,42009,1459503311,1459503609,office A
30680,SGoAs1,illuminance at SGoAs1,197,lux,2.4,11.55,0,04-01-2016 11:38,04-01-2016 11:40,42009,1459503482,1459503609,office A
30681,SGoBs5,illuminance at SGoBs5,204,lux,2.4,4.05,0,04-01-2016 11:55,04-01-2016 12:00,43210,1459504539,1459504810,office B
30682,SGoBs4,illuminance at SGoBs4,311,lux,2.4,2.05,0,04-01-2016 11:58,04-01-2016 12:00,43210,1459504692,1459504810,office B
30683,SGoAs6,illuminance at SGoAs6,322,lux,2.4,9.05,1.45,04-01-2016 11:59,04-01-2016 12:00,43210,1459504749,1459504810,office A
30684,SGoAs5,illuminance at SGoAs5,332,lux,2.4,11.55,3.9,04-01-2016 11:56,04-01-2016 12:00,43210,1459504618,1459504810,office A
30685,SGoAs4,illuminance at SGoAs4,408,lux,2.4,13.55,3.9,04-01-2016 11:57,04-01-2016 12:00,43210,1459504638,1459504810,office A
30686,SGoAs3,illuminance at SGoAs3,414,lux,2.4,17.6,1.45,04-01-2016 11:58,04-01-2016 12:00,43210,1459504686,1459504810,office A
30687,SGoAs2,illuminance at SGoAs2,427,lux,2.4,13.55,0,04-01-2016 11:52,04-01-2016 12:00,43210,1459504377,1459504810,office A
30688,SGoAs1,illuminance at SGoAs1,367,lux,2.4,11.55,0,04-01-2016 11:57,04-01-2016 12:00,43210,1459504674,1459504810,office A
30689,SGoBs5,illuminance at SGoBs5,187,lux,2.4,4.05,0,04-01-2016 12:16,04-01-2016 12:20,44411,1459505803,1459506011,office B
30690,SGoBs4,illuminance at SGoBs4,247,lux,2.4,2.05,0,04-01-2016 12:15,04-01-2016 12:20,44411,1459505716,1459506011,office B
30691,SGoAs6,illuminance at SGoAs6,277,lux,2.4,9.05,1.45,04-01-2016 12:19,04-01-2016 12:20,44411,1459505988,1459506011,office A
30692,SGoAs5,illuminance at SGoAs5,317,lux,2.4,11.55,3.9,04-01-2016 12:16,04-01-2016 12:20,44411,1459505812,1459506011,office A
30693,SGoAs4,illuminance at SGoAs4,345,lux,2.4,13.55,3.9,04-01-2016 12:18,04-01-2016 12:20,44411,1459505932,1459506011,office A
30694,SGoAs3,illuminance at SGoAs3,380,lux,2.4,17.6,1.45,04-01-2016 12:19,04-01-2016 12:20,44411,1459505969,1459506011,office A
30695,SGoAs2,illuminance at SGoAs2,400,lux,2.4,13.55,0,04-01-2016 12:16,04-01-2016 12:20,44411,1459505791,1459506011,office A
30696,SGoAs1,illuminance at SGoAs1,321,lux,2.4,11.55,0,04-01-2016 12:12,04-01-2016 12:20,44411,1459505553,1459506011,office A
30697,SGoBs5,illuminance at SGoBs5,205,lux,2.4,4.05,0,04-01-2016 12:38,04-01-2016 12:40,45612,1459507089,1459507212,office B
30698,SGoBs4,illuminance at SGoBs4,268,lux,2.4,2.05,0,04-01-2016 12:36,04-01-2016 12:40,45612,1459506999,1459507212,office B
30699,SGoAs6,illuminance at SGoAs6,281,lux,2.4,9.05,1.45,04-01-2016 12:33,04-01-2016 12:40,45612,1459506807,1459507212,office A
30700,SGoAs5,illuminance at SGoAs5,305,lux,2.4,11.55,3.9,04-01-2016 12:36,04-01-2016 12:40,45612,1459507002,1459507212,office A
30701,SGoAs4,illuminance at SGoAs4,361,lux,2.4,13.55,3.9,04-01-2016 12:35,04-01-2016 12:40,45612,1459506934,1459507212,office A
30702,SGoAs3,illuminance at SGoAs3,390,lux,2.4,17.6,1.45,04-01-2016 12:39,04-01-2016 12:40,45612,1459507152,1459507212,office A
30703,SGoAs2,illuminance at SGoAs2,412,lux,2.4,13.55,0,04-01-2016 12:36,04-01-2016 12:40,45612,1459506973,1459507212,office A
30704,SGoAs1,illuminance at SGoAs1,331,lux,2.4,11.55,0,04-01-2016 12:35,04-01-2016 12:40,45612,1459506935,1459507212,office A
30705,SGoBs5,illuminance at SGoBs5,195,lux,2.4,4.05,0,04-01-2016 12:58,04-01-2016 13:00,46813,1459508305,1459508413,office B
30706,SGoBs4,illuminance at SGoBs4,267,lux,2.4,2.05,0,04-01-2016 12:54,04-01-2016 13:00,46813,1459508084,1459508413,office B
30707,SGoAs6,illuminance at SGoAs6,294,lux,2.4,9.05,1.45,04-01-2016 12:53,04-01-2016 13:00,46813,1459508034,1459508413,office A
30708,SGoAs5,illuminance at SGoAs5,304,lux,2.4,11.55,3.9,04-01-2016 12:57,04-01-2016 13:00,46813,1459508242,1459508413,office A
30709,SGoAs4,illuminance at SGoAs4,362,lux,2.4,13.55,3.9,04-01-2016 12:56,04-01-2016 13:00,46813,1459508194,1459508413,office A
30710,SGoAs3,illuminance at SGoAs3,388,lux,2.4,17.6,1.45,04-01-2016 12:59,04-01-2016 13:00,46813,1459508346,1459508413,office A
30711,SGoAs2,illuminance at SGoAs2,412,lux,2.4,13.55,0,04-01-2016 12:59,04-01-2016 13:00,46813,1459508387,1459508413,office A
30712,SGoAs1,illuminance at SGoAs1,335,lux,2.4,11.55,0,04-01-2016 12:59,04-01-2016 13:00,46813,1459508381,1459508413,office A
30713,SGoBs5,illuminance at SGoBs5,211,lux,2.4,4.05,0,04-01-2016 13:19,04-01-2016 13:20,48013,1459509564,1459509613,office B
30714,SGoBs4,illuminance at SGoBs4,318,lux,2.4,2.05,0,04-01-2016 13:16,04-01-2016 13:20,48014,1459509413,1459509614,office B
30715,SGoAs6,illuminance at SGoAs6,330,lux,2.4,9.05,1.45,04-01-2016 13:19,04-01-2016 13:20,48014,1459509551,1459509614,office A
30716,SGoAs5,illuminance at SGoAs5,337,lux,2.4,11.55,3.9,04-01-2016 13:18,04-01-2016 13:20,48014,1459509490,1459509614,office A
30717,SGoAs4,illuminance at SGoAs4,397,lux,2.4,13.55,3.9,04-01-2016 13:14,04-01-2016 13:20,48014,1459509265,1459509614,office A
30718,SGoAs3,illuminance at SGoAs3,434,lux,2.4,17.6,1.45,04-01-2016 13:19,04-01-2016 13:20,48014,1459509564,1459509614,office A
30719,SGoAs2,illuminance at SGoAs2,452,lux,2.4,13.55,0,04-01-2016 13:15,04-01-2016 13:20,48014,1459509353,1459509614,office A
30720,SGoAs1,illuminance at SGoAs1,368,lux,2.4,11.55,0,04-01-2016 13:19,04-01-2016 13:20,48014,1459509540,1459509614,office A
30721,SGoBs5,illuminance at SGoBs5,224,lux,2.4,4.05,0,04-01-2016 13:35,04-01-2016 13:40,49214,1459510502,1459510814,office B
30722,SGoBs4,illuminance at SGoBs4,358,lux,2.4,2.05,0,04-01-2016 13:39,04-01-2016 13:40,49214,1459510752,1459510814,office B
30723,SGoAs6,illuminance at SGoAs6,344,lux,2.4,9.05,1.45,04-01-2016 13:38,04-01-2016 13:40,49215,1459510730,1459510815,office A
30724,SGoAs5,illuminance at SGoAs5,345,lux,2.4,11.55,3.9,04-01-2016 13:35,04-01-2016 13:40,49215,1459510508,1459510815,office A
30725,SGoAs4,illuminance at SGoAs4,422,lux,2.4,13.55,3.9,04-01-2016 13:36,04-01-2016 13:40,49215,1459510592,1459510815,office A
30726,SGoAs3,illuminance at SGoAs3,460,lux,2.4,17.6,1.45,04-01-2016 13:39,04-01-2016 13:40,49215,1459510757,1459510815,office A
30727,SGoAs2,illuminance at SGoAs2,487,lux,2.4,13.55,0,04-01-2016 13:38,04-01-2016 13:40,49215,1459510681,1459510815,office A
30728,SGoAs1,illuminance at SGoAs1,372,lux,2.4,11.55,0,04-01-2016 13:36,04-01-2016 13:40,49215,1459510563,1459510815,office A
30729,SGoBs5,illuminance at SGoBs5,210,lux,2.4,4.05,0,04-01-2016 13:56,04-01-2016 14:00,50415,1459511770,1459512015,office B
30730,SGoBs4,illuminance at SGoBs4,310,lux,2.4,2.05,0,04-01-2016 13:56,04-01-2016 14:00,50415,1459511767,1459512015,office B
30731,SGoAs6,illuminance at SGoAs6,311,lux,2.4,9.05,1.45,04-01-2016 13:56,04-01-2016 14:00,50415,1459511818,1459512015,office A
30732,SGoAs5,illuminance at SGoAs5,325,lux,2.4,11.55,3.9,04-01-2016 13:57,04-01-2016 14:00,50416,1459511837,1459512016,office A
30733,SGoAs4,illuminance at SGoAs4,404,lux,2.4,13.55,3.9,04-01-2016 13:52,04-01-2016 14:00,50416,1459511576,1459512016,office A
30734,SGoAs3,illuminance at SGoAs3,408,lux,2.4,17.6,1.45,04-01-2016 13:56,04-01-2016 14:00,50416,1459511815,1459512016,office A
30735,SGoAs2,illuminance at SGoAs2,485,lux,2.4,13.55,0,04-01-2016 13:50,04-01-2016 14:00,50416,1459511425,1459512016,office A
30736,SGoAs1,illuminance at SGoAs1,352,lux,2.4,11.55,0,04-01-2016 13:57,04-01-2016 14:00,50416,1459511843,1459512016,office A
30737,SGoBs5,illuminance at SGoBs5,287,lux,2.4,4.05,0,04-01-2016 14:17,04-01-2016 14:20,51616,1459513031,1459513216,office B
30738,SGoBs4,illuminance at SGoBs4,398,lux,2.4,2.05,0,04-01-2016 14:12,04-01-2016 14:20,51616,1459512771,1459513216,office B
30739,SGoAs6,illuminance at SGoAs6,321,lux,2.4,9.05,1.45,04-01-2016 14:15,04-01-2016 14:20,51616,1459512959,1459513216,office A
30740,SGoAs5,illuminance at SGoAs5,347,lux,2.4,11.55,3.9,04-01-2016 14:15,04-01-2016 14:20,51617,1459512958,1459513217,office A
30741,SGoAs4,illuminance at SGoAs4,420,lux,2.4,13.55,3.9,04-01-2016 14:15,04-01-2016 14:20,51617,1459512912,1459513217,office A
30742,SGoAs3,illuminance at SGoAs3,438,lux,2.4,17.6,1.45,04-01-2016 14:15,04-01-2016 14:20,51617,1459512917,1459513217,office A
30743,SGoAs2,illuminance at SGoAs2,404,lux,2.4,13.55,0,04-01-2016 14:19,04-01-2016 14:20,51617,1459513184,1459513217,office A
30744,SGoAs1,illuminance at SGoAs1,341,lux,2.4,11.55,0,04-01-2016 14:19,04-01-2016 14:20,51617,1459513168,1459513217,office A
30745,SGoBs5,illuminance at SGoBs5,237,lux,2.4,4.05,0,04-01-2016 14:38,04-01-2016 14:40,52817,1459514286,1459514417,office B
30746,SGoBs4,illuminance at SGoBs4,327,lux,2.4,2.05,0,04-01-2016 14:35,04-01-2016 14:40,52817,1459514101,1459514417,office B
30747,SGoAs6,illuminance at SGoAs6,312,lux,2.4,9.05,1.45,04-01-2016 14:39,04-01-2016 14:40,52817,1459514360,1459514417,office A
30748,SGoAs5,illuminance at SGoAs5,315,lux,2.4,11.55,3.9,04-01-2016 14:37,04-01-2016 14:40,52817,1459514261,1459514417,office A
30749,SGoAs4,illuminance at SGoAs4,380,lux,2.4,13.55,3.9,04-01-2016 14:39,04-01-2016 14:40,52818,1459514375,1459514418,office A
30750,SGoAs3,illuminance at SGoAs3,402,lux,2.4,17.6,1.45,04-01-2016 14:37,04-01-2016 14:40,52818,1459514272,1459514418,office A
30751,SGoAs2,illuminance at SGoAs2,428,lux,2.4,13.55,0,04-01-2016 14:37,04-01-2016 14:40,52818,1459514261,1459514418,office A
30752,SGoAs1,illuminance at SGoAs1,321,lux,2.4,11.55,0,04-01-2016 14:34,04-01-2016 14:40,52818,1459514083,1459514418,office A
30753,SGoBs5,illuminance at SGoBs5,245,lux,2.4,4.05,0,04-01-2016 14:59,04-01-2016 15:00,54018,1459515541,1459515618,office B
30754,SGoBs4,illuminance at SGoBs4,365,lux,2.4,2.05,0,04-01-2016 14:59,04-01-2016 15:00,54018,1459515544,1459515618,office B
30755,SGoAs6,illuminance at SGoAs6,304,lux,2.4,9.05,1.45,04-01-2016 14:58,04-01-2016 15:00,54018,1459515535,1459515618,office A
